rowNo,subjectGroup,type,block,stim1,stimFormat,audio,random,presTime,ITI,responseType,responseOptions,head,button1,button2,button3,button4,button5,required,condition,animacy,image_shown,seperator,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,responseCode,id,age,sex,handedness,fps_start,fps_M,fps_SD
2,,form,,,,,,,,dropdown,American Indian or Alaska Native;Asian;Black or African American;Native Hawaiian or Other Pacific Islander; White;More than one;Not Listed,With which race do you identify?,,,,,,1,,,,1,,,,,,,274968,Asian,7002,2,918480741,18,female,right-handed,60.04,58.91,2.03
3,,form,,,,,,,,dropdown,yes;no,Do you identify as Hispanic,,,,,,1,,,,1,,,,,,,274968,no,7002,2,918480741,,,,,,
122,3,test,encoding,goose_1,.png,staplerA.mp3,3,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,goose,,701,0,0,400,22,18.19,332374,1,2438,,918480741,,,,,,
119,3,test,encoding,bicycle_1,.png,bicycleA.mp3,3,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,bicycle,,700,41,17.09,401,23,17.42,334580,2,1188,,918480741,,,,,,
111,3,test,encoding,door_1,.png,doorA.mp3,3,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,door,,700,42,16.68,401,23,17.42,337070,2,1521,,918480741,,,,,,
116,3,test,encoding,penguin_1,.png,noise6.mp3,3,400,700,,,,animate image,inanimate image,,,,,control,animate,penguin,,700,42,16.68,400,23,17.41,339318,1,1300,,918480741,,,,,,
118,3,test,encoding,deer_4,.png,washerA.mp3,3,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,deer,,701,42,16.68,400,23,17.40,341361,1,1007,,918480741,,,,,,
113,3,test,encoding,guitar_3,.png,snakeA.mp3,3,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,guitar,,701,42,16.69,400,23,17.41,344105,2,1698,,918480741,,,,,,
95,3,test,encoding,motorcycle_1,.png,wolfA.mp3,3,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,motorcycle,,701,42,16.68,400,24,16.68,346354,2,1290,,918480741,,,,,,
125,3,test,encoding,bell_5,.png,bellA.mp3,3,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,bell,,700,42,16.68,401,24,16.69,350167,2,2849,,918480741,,,,,,
112,3,test,encoding,horse_1,.png,scissorsA.mp3,3,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,horse,,701,42,16.67,400,23,17.41,352361,1,1216,,918480741,,,,,,
110,3,test,encoding,tiger_1,.png,noise2.mp3,3,400,700,,,,animate image,inanimate image,,,,,control,animate,tiger,,700,42,16.68,400,23,17.41,354535,1,1175,,918480741,,,,,,
130,3,test,encoding,crocodile_2,.png,crocodileA.mp3,3,400,700,,,,animate image,inanimate image,,,,,congruent,animate,crocodile,,700,42,16.67,400,23,17.41,356503,1,994,,918480741,,,,,,
123,3,test,encoding,bird_1,.png,birdA.mp3,3,400,700,,,,animate image,inanimate image,,,,,congruent,animate,bird,,701,42,16.67,401,24,16.69,360340,1,2886,,918480741,,,,,,
101,3,test,encoding,rat_1,.png,noise4.mp3,3,400,700,,,,animate image,inanimate image,,,,,control,animate,rat,,701,42,16.68,400,23,17.41,362535,1,1188,,918480741,,,,,,
131,3,test,encoding,bear_1,.png,bearA.mp3,3,400,700,,,,animate image,inanimate image,,,,,congruent,animate,bear,,700,42,16.68,400,24,16.68,364656,1,1170,,918480741,,,,,,
129,3,test,encoding,boat_1,.png,boatA.mp3,3,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,boat,,700,42,16.67,400,23,17.40,366696,2,1098,,918480741,,,,,,
126,3,test,encoding,keyboard_2,.png,tigerA.mp3,3,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,keyboard,,700,42,16.68,400,24,16.68,368740,2,1045,,918480741,,,,,,
102,3,test,encoding,chicken_1,.png,chickenA.mp3,3,400,700,,,,animate image,inanimate image,,,,,congruent,animate,chicken,,701,42,16.68,401,24,16.70,370783,1,1037,,918480741,,,,,,
99,3,test,encoding,train_1,.png,noise9.mp3,3,400,700,,,,animate image,inanimate image,,,,,control,inanimate,train,,700,42,16.68,401,23,17.42,372655,2,863,,918480741,,,,,,
114,3,test,encoding,goat_3,.png,sawA.mp3,3,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,goat,,700,42,16.68,400,24,16.68,375027,1,1393,,918480741,,,,,,
117,3,test,encoding,bat_1,.png,batA.mp3,3,400,700,,,,animate image,inanimate image,,,,,congruent,animate,bat,,700,42,16.68,400,23,17.40,376904,1,913,,918480741,,,,,,
103,3,test,encoding,car_3,.png,carA.mp3,3,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,car,,700,42,16.67,400,24,16.68,378826,2,891,,918480741,,,,,,
107,3,test,encoding,pig_3,.png,noise5.mp3,3,400,700,,,,animate image,inanimate image,,,,,control,animate,pig,,700,42,16.68,400,23,17.40,380704,1,921,,918480741,,,,,,
133,3,test,encoding,saw_1,.png,noise13.mp3,3,400,700,,,,animate image,inanimate image,,,,,control,inanimate,saw,,701,42,16.68,401,24,16.70,382678,2,954,,918480741,,,,,,
121,3,test,encoding,stapler_1,.png,noise10.mp3,3,400,700,,,,animate image,inanimate image,,,,,control,inanimate,stapler,,700,42,16.68,400,24,16.68,384379,2,777,,918480741,,,,,,
120,3,test,encoding,drill_1,.png,penguinA.mp3,3,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,drill,,700,42,16.68,400,24,16.68,386428,2,1017,,918480741,,,,,,
132,3,test,encoding,cat_1,.png,catA.mp3,3,400,700,,,,animate image,inanimate image,,,,,congruent,animate,cat,,701,42,16.67,400,23,17.40,389007,1,1662,,918480741,,,,,,
