rowNo,subjectGroup,type,block,stim1,stimFormat,audio,random,presTime,ITI,responseType,responseOptions,head,button1,button2,button3,button4,button5,required,condition,animacy,image_shown,seperator,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,responseCode,id,age,sex,handedness,fps_start,fps_M,fps_SD
2,,form,,,,,,,,dropdown,American Indian or Alaska Native;Asian;Black or African American;Native Hawaiian or Other Pacific Islander; White;More than one;Not Listed,With which race do you identify?,,,,,,1,,,,1,,,,,,,90794,Asian,8378,2,104980,19,female,right-handed,60.00,58.98,0.82
3,,form,,,,,,,,dropdown,yes;no,Do you identify as Hispanic,,,,,,1,,,,1,,,,,,,90794,no,8378,2,104980,,,,,,
17,1,test,encoding,stapler_1,.png,staplerA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,stapler,,700,0,0,401,24,16.71,144589,2,1687,,104980,,,,,,
31,1,test,encoding,car_3,.png,goatA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,car,,700,42,16.67,400,24,16.67,147311,2,1834,,104980,,,,,,
40,1,test,encoding,elephant_1,.png,noise5.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,animate,elephant,,700,42,16.67,400,24,16.67,149359,1,1160,,104980,,,,,,
35,1,test,encoding,bell_5,.png,dogA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,bell,,700,42,16.67,400,24,16.67,152081,2,1843,,104980,,,,,,
22,1,test,encoding,crocodile_2,.png,horseA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,crocodile,,700,42,16.67,400,24,16.67,155198,1,2225,,104980,,,,,,
26,1,test,encoding,bird_1,.png,hammerA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,bird,,700,42,16.67,400,24,16.67,157255,1,1171,,104980,,,,,,
16,1,test,encoding,train_1,.png,trainA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,train,,700,42,16.67,400,24,16.67,159259,2,1113,,104980,,,,,,
23,1,test,encoding,cow_2,.png,motorcycleA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,cow,,700,42,16.67,400,24,16.67,161374,1,1222,,104980,,,,,,
19,1,test,encoding,scissors_1,.png,scissorsA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,scissors,,700,42,16.67,400,24,16.67,163689,2,1426,,104980,,,,,,
43,1,test,encoding,motorcycle_1,.png,noise8.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,inanimate,motorcycle,,700,42,16.67,400,24,16.67,166063,2,1484,,104980,,,,,,
