rowNo,subjectGroup,type,block,stim1,stimFormat,audio,random,presTime,ITI,responseType,responseOptions,head,button1,button2,button3,button4,button5,required,condition,animacy,image_shown,seperator,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,responseCode,id,age,sex,handedness,fps_start,fps_M,fps_SD
2,,form,,,,,,,,dropdown,American Indian or Alaska Native;Asian;Black or African American;Native Hawaiian or Other Pacific Islander; White;More than one;Not Listed,With which race do you identify?,,,,,,1,,,,1,,,,,,,68288,Asian,4863,2,918638234,18,female,right-handed,60.00,59.50,0.16
3,,form,,,,,,,,dropdown,yes;no,Do you identify as Hispanic,,,,,,1,,,,1,,,,,,,68288,no,4863,2,918638234,,,,,,
82,2,test,encoding,jet_1,.png,jetA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,jet,,700,0,0,400,24,16.66,123141,2,3143,,918638234,,,,,,
71,2,test,encoding,smartphone_2,.png,chickenA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,smartphone,,700,42,16.67,400,24,16.67,125865,2,1834,,918638234,,,,,,
57,2,test,encoding,deer_4,.png,deerA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,animate,deer,,700,42,16.67,400,24,16.67,127956,1,1212,,918638234,,,,,,
89,2,test,encoding,bat_1,.png,noise7.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,bat,,700,42,16.67,400,24,16.66,130285,1,1436,,918638234,,,,,,
56,2,test,encoding,goose_1,.png,gooseA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,animate,goose,,700,42,16.67,400,24,16.67,132678,1,1516,,918638234,,,,,,
76,2,test,encoding,cymbal_ride_2,.png,noise9.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,cymbal_ride,,701,42,16.67,400,24,16.67,134934,2,1364,,918638234,,,,,,
53,2,test,encoding,door_1,.png,noise8.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,door,,700,42,16.68,400,24,16.67,136825,2,1008,,918638234,,,,,,
52,2,test,encoding,guitar_3,.png,guitarA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,guitar,,700,42,16.67,400,24,16.67,138820,2,1108,,918638234,,,,,,
78,2,test,encoding,tiger_1,.png,doorA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,tiger,,700,42,16.67,400,24,16.66,140717,1,996,,918638234,,,,,,
74,2,test,encoding,elephant_1,.png,elephantA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,animate,elephant,,700,42,16.67,400,24,16.66,142454,1,859,,918638234,,,,,,
85,2,test,encoding,train_1,.png,catA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,train,,700,42,16.67,400,24,16.67,144681,2,1348,,918638234,,,,,,
51,2,test,encoding,drum_2,.png,drumA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,drum,,700,42,16.66,400,24,16.67,146837,2,1271,,918638234,,,,,,
83,2,test,encoding,bird_1,.png,noise5.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,bird,,700,42,16.67,400,24,16.66,148969,1,1096,,918638234,,,,,,
84,2,test,encoding,bear_1,.png,noise6.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,bear,,700,42,16.66,400,24,16.67,150786,1,942,,918638234,,,,,,
68,2,test,encoding,bell_5,.png,noise14.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,bell,,700,42,16.67,400,24,16.67,152882,2,1069,,918638234,,,,,,
73,2,test,encoding,cow_2,.png,noise2.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,cow,,700,42,16.67,400,24,16.67,155147,1,1359,,918638234,,,,,,
75,2,test,encoding,chicken_1,.png,noise3.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,chicken,,700,42,16.67,400,24,16.67,157149,1,1121,,918638234,,,,,,
77,2,test,encoding,scissors_1,.png,bearA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,scissors,,700,42,16.66,400,24,16.67,159119,2,1088,,918638234,,,,,,
55,2,test,encoding,dog_2,.png,dogA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,animate,dog,,700,42,16.66,400,24,16.66,160817,1,821,,918638234,,,,,,
66,2,test,encoding,pig_3,.png,bicycleA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,pig,,700,42,16.67,400,24,16.67,162687,1,842,,918638234,,,,,,
88,2,test,encoding,camera_1,.png,noise11.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,camera,,700,42,16.67,400,24,16.66,164477,2,898,,918638234,,,,,,
79,2,test,encoding,cat_1,.png,noise4.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,cat,,700,42,16.67,400,24,16.67,166164,1,797,,918638234,,,,,,
58,2,test,encoding,bicycle_1,.png,noise13.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,bicycle,,700,42,16.67,400,24,16.67,168063,2,986,,918638234,,,,,,
91,2,test,encoding,goat_3,.png,goatA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,animate,goat,,700,42,16.67,400,24,16.67,170121,1,1167,,918638234,,,,,,
69,2,test,encoding,frog_1,.png,frogA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,animate,frog,,700,42,16.67,400,24,16.67,172009,1,933,,918638234,,,,,,
60,2,test,encoding,boat_1,.png,noise12.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,boat,,700,42,16.67,400,24,16.67,173804,2,888,,918638234,,,,,,
61,2,test,encoding,leopard_1,.png,cameraA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,leopard,,700,42,16.66,400,24,16.67,175891,1,1198,,918638234,,,,,,
64,2,test,encoding,keyboard_2,.png,keyboardA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,keyboard,,700,42,16.67,400,24,16.67,177642,2,864,,918638234,,,,,,
63,2,test,encoding,drill_1,.png,drillA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,drill,,700,42,16.67,400,24,16.66,179718,2,1180,,918638234,,,,,,
90,2,test,encoding,crocodile_2,.png,noise1.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,crocodile,,700,42,16.66,400,24,16.67,181637,1,1040,,918638234,,,,,,
54,2,test,encoding,hammer_3,.png,hammerA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,hammer,,700,42,16.67,400,24,16.67,183350,2,835,,918638234,,,,,,
65,2,test,encoding,washer_2,.png,cowA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,washer,,700,42,16.67,400,24,16.67,185046,2,808,,918638234,,,,,,
59,2,test,encoding,saw_1,.png,birdA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,saw,,700,42,16.67,400,24,16.67,186694,2,767,,918638234,,,,,,
87,2,test,encoding,rat_1,.png,cymbal_rideA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,rat,,700,42,16.67,400,24,16.67,188553,1,969,,918638234,,,,,,
