rowNo,subjectGroup,type,block,stim1,stimFormat,audio,random,presTime,ITI,responseType,responseOptions,head,button1,button2,button3,button4,button5,required,condition,animacy,image_shown,seperator,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,responseCode,id,age,sex,handedness,fps_start,fps_M,fps_SD
2,,form,,,,,,,,dropdown,American Indian or Alaska Native;Asian;Black or African American;Native Hawaiian or Other Pacific Islander; White;More than one;Not Listed,With which race do you identify?,,,,,,1,,,,1,,,,,,,216340,White,8191,5,918192929,18,female,right-handed,59.88,58.92,3.83
3,,form,,,,,,,,dropdown,yes;no,Do you identify as Hispanic,,,,,,1,,,,1,,,,,,,216340,no,8191,2,918192929,,,,,,
61,2,test,encoding,leopard_1,.png,cameraA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,leopard,,700,0,0,397,23,17.26,281222,1,1251,,918192929,,,,,,
83,2,test,encoding,bird_1,.png,noise5.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,bird,,700,42,16.67,396,24,16.50,283364,1,1058,,918192929,,,,,,
86,2,test,encoding,penguin_1,.png,boatA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,penguin,,699,42,16.67,396,24,16.50,286285,1,1828,,918192929,,,,,,
74,2,test,encoding,elephant_1,.png,elephantA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,animate,elephant,,700,42,16.64,399,24,16.63,288538,1,1168,,918192929,,,,,,
67,2,test,encoding,motorcycle_1,.png,motorcycleA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,motorcycle,,699,42,16.67,400,24,16.67,290789,2,1175,,918192929,,,,,,
77,2,test,encoding,scissors_1,.png,bearA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,scissors,,700,42,16.64,402,24,16.75,292848,2,985,,918192929,,,,,,
89,2,test,encoding,bat_1,.png,noise7.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,bat,,699,42,16.67,401,24,16.71,294958,1,1028,,918192929,,,,,,
73,2,test,encoding,cow_2,.png,noise2.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,cow,,700,35,19.97,398,24,16.58,296910,1,850,,918192929,,,,,,
59,2,test,encoding,saw_1,.png,birdA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,saw,,701,42,16.67,400,24,16.67,298927,2,931,,918192929,,,,,,
55,2,test,encoding,dog_2,.png,dogA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,animate,dog,,701,32,21.91,401,24,16.71,300860,1,844,,918192929,,,,,,
66,2,test,encoding,pig_3,.png,bicycleA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,pig,,701,32,21.91,399,24,16.63,302814,1,860,,918192929,,,,,,
85,2,test,encoding,train_1,.png,catA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,train,,700,32,21.91,400,24,16.67,304706,2,799,,918192929,,,,,,
52,2,test,encoding,guitar_3,.png,guitarA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,guitar,,700,33,21.21,397,24,16.54,306564,2,774,,918192929,,,,,,
68,2,test,encoding,bell_5,.png,noise14.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,bell,,699,34,20.59,400,24,16.67,308440,2,789,,918192929,,,,,,
65,2,test,encoding,washer_2,.png,cowA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,washer,,701,33,21.18,399,24,16.63,310474,2,957,,918192929,,,,,,
82,2,test,encoding,jet_1,.png,jetA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,jet,,700,33,21.24,401,24,16.71,312267,2,711,,918192929,,,,,,
91,2,test,encoding,goat_3,.png,goatA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,animate,goat,,700,32,21.88,398,24,16.58,313975,1,620,,918192929,,,,,,
51,2,test,encoding,drum_2,.png,drumA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,drum,,700,29,24.14,401,24,16.71,315632,2,578,,918192929,,,,,,
60,2,test,encoding,boat_1,.png,noise12.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,boat,,701,29,24.14,401,24,16.71,317557,2,843,,918192929,,,,,,
56,2,test,encoding,goose_1,.png,gooseA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,animate,goose,,700,32,21.91,399,24,16.63,319415,1,723,,918192929,,,,,,
81,2,test,encoding,horse_1,.png,horseA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,animate,horse,,700,31,22.58,397,24,16.54,321132,1,620,,918192929,,,,,,
71,2,test,encoding,smartphone_2,.png,chickenA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,smartphone,,700,30,23.33,399,24,16.63,322980,2,699,,918192929,,,,,,
75,2,test,encoding,chicken_1,.png,noise3.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,chicken,,700,29,24.14,399,24,16.63,324840,1,765,,918192929,,,,,,
62,2,test,encoding,stapler_1,.png,crocodileA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,stapler,,700,34,20.59,401,24,16.71,326674,2,758,,918192929,,,,,,
50,2,test,encoding,piano_1,.png,batA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,piano,,701,32,21.88,401,24,16.71,328723,2,973,,918192929,,,,,,
70,2,test,encoding,car_3,.png,noise10.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,car,,700,32,21.91,399,24,16.63,331017,2,1216,,918192929,,,,,,
87,2,test,encoding,rat_1,.png,cymbal_rideA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,rat,,700,33,21.21,402,24,16.75,333307,1,865,,918192929,,,,,,
78,2,test,encoding,tiger_1,.png,doorA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,tiger,,701,42,16.67,398,24,16.58,335153,1,767,,918192929,,,,,,
58,2,test,encoding,bicycle_1,.png,noise13.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,bicycle,,700,32,21.91,397,24,16.54,336881,2,632,,918192929,,,,,,
69,2,test,encoding,frog_1,.png,frogA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,animate,frog,,700,32,21.88,397,24,16.54,338678,1,696,,918192929,,,,,,
90,2,test,encoding,crocodile_2,.png,noise1.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,crocodile,,701,30,23.33,400,24,16.67,340520,1,735,,918192929,,,,,,
76,2,test,encoding,cymbal_ride_2,.png,noise9.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,cymbal_ride,,700,34,20.62,398,24,16.58,342284,2,672,,918192929,,,,,,
