rowNo,subjectGroup,type,block,stim1,stimFormat,audio,random,presTime,ITI,responseType,responseOptions,head,button1,button2,button3,button4,button5,required,condition,animacy,image_shown,seperator,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,responseCode,id,age,sex,handedness,fps_start,fps_M,fps_SD
2,0,form,,,,,,,,dropdown,American Indian or Alaska Native;Asian;Black or African American;Native Hawaiian or Other Pacific Islander; White;More than one;Not Listed,With which race do you identify?,,,,,,1,,,,1,,,,,,,67535,Asian,7939,2,916160102,21,female,right-handed,60.00,59.55,1.65
3,0,form,,,,,,,,dropdown,yes;no,Do you identify as Hispanic,,,,,,1,,,,1,,,,,,,67535,no,7939,2,916160102,,,,,,
21,1,test,encoding,piano_1,.png,pianoA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,piano,,700,0,0,400,24,16.67,102714,2,3713,,916160102,,,,,,
13,1,test,encoding,penguin_1,.png,penguinA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,animate,penguin,,700,42,16.67,400,24,16.67,105998,1,2001,,916160102,,,,,,
36,1,test,encoding,horse_1,.png,noise1.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,animate,horse,,700,42,16.67,400,22,18.18,110000,1,2846,,916160102,,,,,,
45,1,test,encoding,jet_1,.png,noise10.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,inanimate,jet,,700,42,16.67,400,24,16.67,113453,2,1891,,916160102,,,,,,
39,1,test,encoding,frog_1,.png,noise4.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,animate,frog,,700,42,16.67,400,24,16.67,116284,1,1637,,916160102,,,,,,
30,1,test,encoding,cymbal_ride_2,.png,gooseA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,cymbal_ride,,700,42,16.67,400,24,16.67,118909,1,1478,,916160102,,,,,,
20,1,test,encoding,saw_1,.png,sawA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,saw,,700,42,16.67,400,24,16.67,122219,2,2023,,916160102,,,,,,
35,1,test,encoding,bell_5,.png,dogA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,bell,,700,42,16.67,400,23,17.39,124965,2,1615,,916160102,,,,,,
11,1,test,encoding,rat_1,.png,ratA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,animate,rat,,700,42,16.67,400,24,16.67,127864,1,1751,,916160102,,,,,,
34,1,test,encoding,bicycle_1,.png,deerA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,bicycle,,700,42,16.67,400,24,16.67,132114,2,2835,,916160102,,,,,,
46,1,test,encoding,hammer_3,.png,noise11.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,inanimate,hammer,,700,42,16.67,,,NaN,133745,1,192,,916160102,,,,,,
12,1,test,encoding,pig_3,.png,pigA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,animate,pig,,700,42,16.67,400,23,17.39,141895,1,6942,,916160102,,,,,,
37,1,test,encoding,goose_1,.png,noise2.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,animate,goose,,700,42,16.67,400,24,16.67,144815,2,1696,,916160102,,,,,,
41,1,test,encoding,dog_2,.png,noise6.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,animate,dog,,700,42,16.67,400,24,16.67,147000,2,1053,,916160102,,,,,,
31,1,test,encoding,car_3,.png,goatA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,car,,700,42,16.67,400,24,16.67,149802,1,1571,,916160102,,,,,,
14,1,test,encoding,leopard_1,.png,leopardA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,animate,leopard,,700,42,16.67,400,24,16.67,152375,2,1378,,916160102,,,,,,
10,1,test,encoding,snake_1,.png,snakeA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,animate,snake,,700,42,16.67,400,24,16.67,155031,2,1508,,916160102,,,,,,
25,1,test,encoding,cat_1,.png,doorA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,cat,,700,42,16.67,400,24,16.67,157864,2,1650,,916160102,,,,,,
33,1,test,encoding,boat_1,.png,elephantA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,boat,,700,42,16.67,400,24,16.67,160637,1,1606,,916160102,,,,,,
9,1,test,encoding,tiger_1,.png,tigerA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,animate,tiger,,700,42,16.67,400,24,16.67,163431,2,1585,,916160102,,,,,,
24,1,test,encoding,chicken_1,.png,keyboardA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,chicken,,700,42,16.67,400,24,16.67,166018,2,1406,,916160102,,,,,,
43,1,test,encoding,motorcycle_1,.png,noise8.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,inanimate,motorcycle,,700,42,16.67,400,24,16.67,169030,2,1684,,916160102,,,,,,
18,1,test,encoding,smartphone_2,.png,smartphoneA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,smartphone,,700,42,16.67,400,24,16.67,171819,2,1664,,916160102,,,,,,
49,1,test,encoding,drill_1,.png,noise14.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,inanimate,drill,,700,42,16.67,400,24,16.67,174861,2,1921,,916160102,,,,,,
15,1,test,encoding,washer_2,.png,washerA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,washer,,700,42,16.67,400,24,16.67,178267,2,2181,,916160102,,,,,,
22,1,test,encoding,crocodile_2,.png,horseA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,crocodile,,700,42,16.67,400,24,16.67,180929,2,1530,,916160102,,,,,,
8,1,test,encoding,wolf_1,.png,wolfA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,animate,wolf,,700,42,16.67,400,24,16.67,183258,2,1196,,916160102,,,,,,
27,1,test,encoding,bear_1,.png,guitarA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,bear,,700,42,16.67,400,24,16.67,185566,2,1187,,916160102,,,,,,
32,1,test,encoding,camera_1,.png,frogA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,camera,,700,42,16.67,400,24,16.67,187721,2,977,,916160102,,,,,,
29,1,test,encoding,door_1,.png,hammerA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,door,,700,42,16.67,400,24,16.67,190084,2,1243,,916160102,,,,,,
16,1,test,encoding,train_1,.png,trainA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,train,,700,42,16.67,400,24,16.67,192584,2,1370,,916160102,,,,,,
19,1,test,encoding,scissors_1,.png,scissorsA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,scissors,,700,42,16.67,400,24,16.67,194796,2,990,,916160102,,,,,,
17,1,test,encoding,stapler_1,.png,staplerA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,stapler,,700,42,16.67,400,24,16.67,197617,1,1687,,916160102,,,,,,
47,1,test,encoding,guitar_3,.png,noise12.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,inanimate,guitar,,700,42,16.67,400,24,16.67,200216,2,1359,,916160102,,,,,,
40,1,test,encoding,elephant_1,.png,noise5.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,animate,elephant,,700,42,16.67,400,24,16.67,202535,2,1170,,916160102,,,,,,
44,1,test,encoding,keyboard_2,.png,noise9.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,inanimate,keyboard,,700,42,16.67,400,24,16.67,205242,2,1511,,916160102,,,,,,
26,1,test,encoding,bird_1,.png,hammerA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,bird,,700,42,16.67,400,24,16.67,207628,2,1648,,916160102,,,,,,
