rowNo,subjectGroup,type,block,stim1,stimFormat,audio,random,presTime,ITI,responseType,responseOptions,head,button1,button2,button3,button4,button5,required,condition,animacy,image_shown,seperator,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,responseCode,id,age,sex,handedness,fps_start,fps_M,fps_SD
2,,form,,,,,,,,dropdown,American Indian or Alaska Native;Asian;Black or African American;Native Hawaiian or Other Pacific Islander; White;More than one;Not Listed,With which race do you identify?,,,,,,1,,,,1,,,,,,,70308,Asian,6627,2,60557,19,female,right-handed,60.00,59.96,1.07
3,,form,,,,,,,,dropdown,yes;no,Do you identify as Hispanic,,,,,,1,,,,1,,,,,,,70308,no,6627,2,60557,,,,,,
23,1,test,encoding,cow_2,.png,motorcycleA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,cow,,700,0,0,400,24,16.67,86389,1,8491,,60557,,,,,,
29,1,test,encoding,door_1,.png,hammerA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,door,,700,42,16.67,400,24,16.67,92704,1,5446,,60557,,,,,,
38,1,test,encoding,goat_3,.png,noise3.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,animate,goat,,700,42,16.67,400,24,16.67,96512,2,2937,,60557,,,,,,
14,1,test,encoding,leopard_1,.png,leopardA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,animate,leopard,,700,42,16.67,400,24,16.67,101365,1,3979,,60557,,,,,,
11,1,test,encoding,rat_1,.png,ratA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,animate,rat,,700,42,16.67,400,24,16.67,103000,1,759,,60557,,,,,,
34,1,test,encoding,bicycle_1,.png,deerA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,bicycle,,700,42,16.67,400,24,16.67,104313,1,427,,60557,,,,,,
26,1,test,encoding,bird_1,.png,hammerA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,bird,,700,42,16.67,400,24,16.67,106204,1,1153,,60557,,,,,,
46,1,test,encoding,hammer_3,.png,noise11.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,inanimate,hammer,,706,42,16.67,400,24,16.67,108908,2,1830,,60557,,,,,,
