rowNo,subjectGroup,type,block,stim1,stimFormat,audio,random,presTime,ITI,responseType,responseOptions,head,button1,button2,button3,button4,button5,required,condition,animacy,image_shown,seperator,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,responseCode,id,age,sex,handedness,fps_start,fps_M,fps_SD
2,,form,,,,,,,,dropdown,American Indian or Alaska Native;Asian;Black or African American;Native Hawaiian or Other Pacific Islander; White;More than one;Not Listed,With which race do you identify?,,,,,,1,,,,1,,,,,,,269140,More than one,41402,6,918404138,20,female,right-handed,60.05,59.85,1.89
3,,form,,,,,,,,dropdown,yes;no,Do you identify as Hispanic,,,,,,1,,,,1,,,,,,,269140,yes,41402,1,918404138,,,,,,
57,2,test,encoding,deer_4,.png,deerA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,animate,deer,,704,0,0,395,24,16.46,318632,1,1273,,918404138,,,,,,
91,2,test,encoding,goat_3,.png,goatA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,animate,goat,,699,42,16.77,400,24,16.67,320583,1,975,,918404138,,,,,,
70,2,test,encoding,car_3,.png,noise10.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,car,,701,41,17.06,398,24,16.58,323292,2,1534,,918404138,,,,,,
71,2,test,encoding,smartphone_2,.png,chickenA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,smartphone,,697,41,17.09,400,24,16.67,325763,2,1262,,918404138,,,,,,
88,2,test,encoding,camera_1,.png,noise11.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,camera,,694,42,16.58,403,24,16.79,328142,2,1163,,918404138,,,,,,
53,2,test,encoding,door_1,.png,noise8.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,door,,702,42,16.52,406,24,16.92,330208,2,1058,,918404138,,,,,,
85,2,test,encoding,train_1,.png,catA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,train,,698,42,16.71,400,24,16.67,332142,2,979,,918404138,,,,,,
63,2,test,encoding,drill_1,.png,drillA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,drill,,698,42,16.61,394,23,17.14,333973,2,864,,918404138,,,,,,
67,2,test,encoding,motorcycle_1,.png,motorcycleA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,motorcycle,,701,42,16.63,401,24,16.69,335902,2,960,,918404138,,,,,,
61,2,test,encoding,leopard_1,.png,cameraA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,leopard,,699,42,16.68,405,24,16.88,338103,1,974,,918404138,,,,,,
