rowNo,subjectGroup,type,block,stim1,stimFormat,audio,random,presTime,ITI,responseType,responseOptions,head,button1,button2,button3,button4,button5,required,condition,animacy,image_shown,seperator,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,responseCode,id,age,sex,handedness,fps_start,fps_M,fps_SD
2,,form,,,,,,,,dropdown,American Indian or Alaska Native;Asian;Black or African American;Native Hawaiian or Other Pacific Islander; White;More than one;Not Listed,With which race do you identify?,,,,,,1,,,,1,,,,,,,78867,White,6163,5,916954198,19,female,right-handed,60.00,59.98,0.55
3,,form,,,,,,,,dropdown,yes;no,Do you identify as Hispanic,,,,,,1,,,,1,,,,,,,78867,no,6163,2,916954198,,,,,,
24,1,test,encoding,chicken_1,.png,keyboardA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,chicken,,700,0,0,392,24,16.33,162636,1,2189,,916954198,,,,,,
31,1,test,encoding,car_3,.png,goatA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,car,,700,42,16.67,400,24,16.67,165433,2,1910,,916954198,,,,,,
26,1,test,encoding,bird_1,.png,hammerA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,bird,,700,42,16.67,400,24,16.67,167901,1,1527,,916954198,,,,,,
25,1,test,encoding,cat_1,.png,doorA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,cat,,700,42,16.67,400,24,16.67,169831,1,1035,,916954198,,,,,,
19,1,test,encoding,scissors_1,.png,scissorsA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,scissors,,700,42,16.67,400,24,16.67,171831,2,1086,,916954198,,,,,,
43,1,test,encoding,motorcycle_1,.png,noise8.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,inanimate,motorcycle,,700,42,16.67,400,24,16.67,174137,2,1397,,916954198,,,,,,
9,1,test,encoding,tiger_1,.png,tigerA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,animate,tiger,,700,42,16.67,400,24,16.67,176343,1,1291,,916954198,,,,,,
18,1,test,encoding,smartphone_2,.png,smartphoneA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,smartphone,,700,42,16.67,400,24,16.67,178615,2,1374,,916954198,,,,,,
47,1,test,encoding,guitar_3,.png,noise12.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,inanimate,guitar,,700,42,16.67,400,24,16.67,180846,2,1320,,916954198,,,,,,
34,1,test,encoding,bicycle_1,.png,deerA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,bicycle,,700,42,16.67,400,24,16.67,182871,2,1116,,916954198,,,,,,
17,1,test,encoding,stapler_1,.png,staplerA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,stapler,,700,42,16.67,400,24,16.67,184759,2,972,,916954198,,,,,,
23,1,test,encoding,cow_2,.png,motorcycleA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,cow,,700,42,16.67,400,24,16.67,187453,1,1751,,916954198,,,,,,
35,1,test,encoding,bell_5,.png,dogA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,bell,,700,42,16.67,400,24,16.67,189854,2,1458,,916954198,,,,,,
10,1,test,encoding,snake_1,.png,snakeA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,animate,snake,,700,42,16.67,408,24,17.02,192394,1,1620,,916954198,,,,,,
8,1,test,encoding,wolf_1,.png,wolfA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,animate,wolf,,700,42,16.67,400,24,16.67,194250,1,951,,916954198,,,,,,
30,1,test,encoding,cymbal_ride_2,.png,gooseA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,cymbal_ride,,700,42,16.67,400,24,16.67,196405,2,1243,,916954198,,,,,,
13,1,test,encoding,penguin_1,.png,penguinA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,animate,penguin,,700,42,16.67,400,24,16.67,198618,1,1292,,916954198,,,,,,
42,1,test,encoding,deer_4,.png,noise7.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,animate,deer,,700,42,16.67,400,24,16.67,200421,1,900,,916954198,,,,,,
37,1,test,encoding,goose_1,.png,noise2.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,animate,goose,,706,42,16.67,400,24,16.67,202349,1,1026,,916954198,,,,,,
46,1,test,encoding,hammer_3,.png,noise11.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,inanimate,hammer,,700,42,16.81,400,24,16.67,204978,2,1722,,916954198,,,,,,
38,1,test,encoding,goat_3,.png,noise3.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,animate,goat,,700,42,16.67,400,24,16.67,207490,1,1575,,916954198,,,,,,
29,1,test,encoding,door_1,.png,hammerA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,door,,700,42,16.67,400,24,16.67,209370,2,1147,,916954198,,,,,,
22,1,test,encoding,crocodile_2,.png,horseA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,crocodile,,700,42,16.67,400,24,16.67,211382,1,1111,,916954198,,,,,,
28,1,test,encoding,bat_1,.png,drumA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,bat,,700,42,16.67,400,24,16.67,213595,1,1279,,916954198,,,,,,
33,1,test,encoding,boat_1,.png,elephantA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,boat,,700,42,16.67,400,24,16.67,216623,2,2125,,916954198,,,,,,
48,1,test,encoding,drum_2,.png,noise13.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,inanimate,drum,,700,42,16.67,400,24,16.67,221018,2,3486,,916954198,,,,,,
21,1,test,encoding,piano_1,.png,pianoA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,piano,,700,42,16.67,400,24,16.67,222848,2,933,,916954198,,,,,,
12,1,test,encoding,pig_3,.png,pigA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,animate,pig,,700,42,16.67,400,24,16.67,224834,1,1094,,916954198,,,,,,
49,1,test,encoding,drill_1,.png,noise14.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,inanimate,drill,,700,42,16.67,400,24,16.67,226937,2,1205,,916954198,,,,,,
11,1,test,encoding,rat_1,.png,ratA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,animate,rat,,700,42,16.67,400,24,16.67,229025,1,1183,,916954198,,,,,,
16,1,test,encoding,train_1,.png,trainA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,train,,700,42,16.67,400,24,16.67,231193,2,1158,,916954198,,,,,,
27,1,test,encoding,bear_1,.png,guitarA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,bear,,700,42,16.67,400,24,16.67,232987,1,888,,916954198,,,,,,
36,1,test,encoding,horse_1,.png,noise1.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,animate,horse,,700,42,16.67,400,24,16.67,234735,1,859,,916954198,,,,,,
20,1,test,encoding,saw_1,.png,sawA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,saw,,700,42,16.67,400,24,16.67,236628,2,1001,,916954198,,,,,,
40,1,test,encoding,elephant_1,.png,noise5.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,animate,elephant,,700,42,16.67,400,24,16.67,238973,1,1434,,916954198,,,,,,
44,1,test,encoding,keyboard_2,.png,noise9.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,inanimate,keyboard,,700,42,16.67,400,24,16.67,241300,2,1434,,916954198,,,,,,
39,1,test,encoding,frog_1,.png,noise4.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,animate,frog,,708,42,16.67,400,24,16.67,243348,1,1120,,916954198,,,,,,
41,1,test,encoding,dog_2,.png,noise6.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,animate,dog,,700,42,16.86,400,24,16.67,245325,1,1066,,916954198,,,,,,
45,1,test,encoding,jet_1,.png,noise10.mp3,1,400,700,,,,animate image,inanimate image,,,,,control,inanimate,jet,,700,42,16.67,400,24,16.67,247221,2,994,,916954198,,,,,,
14,1,test,encoding,leopard_1,.png,leopardA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,animate,leopard,,700,42,16.67,400,24,16.67,249087,1,971,,916954198,,,,,,
32,1,test,encoding,camera_1,.png,frogA.mp3,1,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,camera,,700,42,16.67,400,24,16.67,250950,2,952,,916954198,,,,,,
15,1,test,encoding,washer_2,.png,washerA.mp3,1,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,washer,,700,42,16.67,400,24,16.67,252936,2,1079,,916954198,,,,,,
140,1,test,recognition,elephant_1,.png,,4,400,700,,,,same,different,nonsense,new,,,control,animate,elephant,,694,42,16.67,400,24,16.67,273384,2,6228,,916954198,,,,,,
145,1,test,recognition,washer_2,.png,,4,400,700,,,,same,different,nonsense,new,,,congruent,inanimate,washer,,700,42,16.54,400,24,16.67,276018,4,1945,,916954198,,,,,,
138,1,test,recognition,crab_2,.png,,4,400,700,,,,same,different,nonsense,new,,,new,animate,crab,,700,42,16.67,400,24,16.67,278143,4,1438,,916954198,,,,,,
188,1,test,recognition,rat_1,.png,,4,400,700,,,,same,different,nonsense,new,,,congruent,animate,rat,,700,42,16.67,400,24,16.67,284137,2,5306,,916954198,,,,,,
187,1,test,recognition,laptop_2,.png,,4,400,700,,,,same,different,nonsense,new,,,new,inanimate,laptop,,700,42,16.67,400,24,16.67,286911,4,2080,,916954198,,,,,,
144,1,test,recognition,keyboard_2,.png,,4,400,700,,,,same,different,nonsense,new,,,control,inanimate,keyboard,,700,42,16.67,405,24,16.88,289769,2,2172,,916954198,,,,,,
177,1,test,recognition,goat_3,.png,,4,400,700,,,,same,different,nonsense,new,,,control,animate,goat,,700,42,16.67,400,24,16.67,291979,1,1510,,916954198,,,,,,
185,1,test,recognition,door_1,.png,,4,400,700,,,,same,different,nonsense,new,,,incongruent,inanimate,door,,700,42,16.67,400,24,16.67,294123,2,1453,,916954198,,,,,,
170,1,test,recognition,saw_1,.png,,4,400,700,,,,same,different,nonsense,new,,,congruent,inanimate,saw,,700,42,16.67,400,24,16.67,296234,2,1415,,916954198,,,,,,
164,1,test,recognition,frog_1,.png,,4,400,700,,,,same,different,nonsense,new,,,control,animate,frog,,700,42,16.67,400,24,16.67,299843,1,2907,,916954198,,,,,,
162,1,test,recognition,cow_2,.png,,4,400,700,,,,same,different,nonsense,new,,,incongruent,animate,cow,,700,42,16.67,400,24,16.67,302059,2,1514,,916954198,,,,,,
142,1,test,recognition,watering_can_1,.png,,4,400,700,,,,same,different,nonsense,new,,,new,inanimate,watering_can,,700,42,16.67,400,24,16.67,304076,4,1314,,916954198,,,,,,
156,1,test,recognition,hammer_3,.png,,4,400,700,,,,same,different,nonsense,new,,,control,inanimate,hammer,,700,42,16.67,400,24,16.67,307202,1,2423,,916954198,,,,,,
182,1,test,recognition,bus_2,.png,,4,400,700,,,,same,different,nonsense,new,,,new,inanimate,bus,,700,42,16.67,406,24,16.91,310348,4,2453,,916954198,,,,,,
189,1,test,recognition,cymbal_ride_2,.png,,4,400,700,,,,same,different,nonsense,new,,,incongruent,inanimate,cymbal_ride,,700,42,16.67,400,24,16.67,313003,2,1953,,916954198,,,,,,
149,1,test,recognition,bird_1,.png,,4,400,700,,,,same,different,nonsense,new,,,incongruent,animate,bird,,700,42,16.67,400,24,16.67,314924,1,1224,,916954198,,,,,,
146,1,test,recognition,pig_3,.png,,4,400,700,,,,same,different,nonsense,new,,,congruent,animate,pig,,700,42,16.67,400,24,16.67,317726,1,2110,,916954198,,,,,,
190,1,test,recognition,rhino_2,.png,,4,400,700,,,,same,different,nonsense,new,,,new,animate,rhino,,700,42,16.67,407,24,16.95,319464,2,1046,,916954198,,,,,,
