rowNo,subjectGroup,type,block,stim1,stimFormat,audio,random,presTime,ITI,responseType,responseOptions,head,button1,button2,button3,button4,button5,required,condition,animacy,image_shown,seperator,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,responseCode,id,age,sex,handedness,fps_start,fps_M,fps_SD
2,0,form,,,,,,,,dropdown,American Indian or Alaska Native;Asian;Black or African American;Native Hawaiian or Other Pacific Islander; White;More than one;Not Listed,With which race do you identify?,,,,,,1,,,,1,,,,,,,56184,Asian,6032,2,916468532,20,female,right-handed,60.00,59.97,0.44
3,0,form,,,,,,,,dropdown,yes;no,Do you identify as Hispanic,,,,,,1,,,,1,,,,,,,56184,no,6032,2,916468532,,,,,,
87,2,test,encoding,rat_1,.png,cymbal_rideA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,rat,,700,0,0,401,24,16.72,84382,1,2462,,916468532,,,,,,
76,2,test,encoding,cymbal_ride_2,.png,noise9.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,cymbal_ride,,700,42,16.67,400,24,16.67,86515,2,1082,,916468532,,,,,,
89,2,test,encoding,bat_1,.png,noise7.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,bat,,700,42,16.67,400,24,16.67,88621,2,1064,,916468532,,,,,,
83,2,test,encoding,bird_1,.png,noise5.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,bird,,700,42,16.67,400,24,16.67,90325,1,649,,916468532,,,,,,
66,2,test,encoding,pig_3,.png,bicycleA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,pig,,700,42,16.67,400,24,16.67,94595,2,3161,,916468532,,,,,,
72,2,test,encoding,snake_1,.png,bellA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,snake,,700,42,16.67,400,24,16.67,97056,1,1431,,916468532,,,,,,
69,2,test,encoding,frog_1,.png,frogA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,animate,frog,,700,42,16.67,400,24,16.67,100071,2,1941,,916468532,,,,,,
90,2,test,encoding,crocodile_2,.png,noise1.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,crocodile,,700,42,16.67,405,24,16.88,110912,2,9807,,916468532,,,,,,
64,2,test,encoding,keyboard_2,.png,keyboardA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,keyboard,,705,42,16.67,400,24,16.67,114017,1,660,,916468532,,,,,,
63,2,test,encoding,drill_1,.png,drillA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,drill,,700,42,16.79,400,24,16.67,116158,1,1104,,916468532,,,,,,
62,2,test,encoding,stapler_1,.png,crocodileA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,inanimate,stapler,,700,42,16.67,400,24,16.67,119421,1,2216,,916468532,,,,,,
55,2,test,encoding,dog_2,.png,dogA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,animate,dog,,700,42,16.67,400,24,16.67,128694,1,8245,,916468532,,,,,,
84,2,test,encoding,bear_1,.png,noise6.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,bear,,700,42,16.67,400,24,16.67,134677,2,4932,,916468532,,,,,,
